1482703179.51	115
1482703291.65	115
1482703403.43	115
1482703514.15	115
1482703624.63	115
1482703735.17	115
1482703845.64	113
1482703994.93	113
1482704232.9	113
1482704396.58	113
1482704556.85	113
1482704734.3	114
1482704931.01	114
1482705187.0	114
1482705421.81	114
1482705676.42	114
1482705807.96	114
1482705924.66	114
1482706042.64	114
1482706159.51	115
1482706278.48	115
1482706395.37	115
1482706512.75	117
1482706630.04	117
1482706748.03	118
1482706865.13	118
1482706982.78	118
1482707105.14	115
1482707289.45	115
1482707471.38	115
1482707620.84	115
1482707738.46	115
1482707858.69	115
1482707976.94	115
1482708095.12	115
1482708214.49	116
1482708334.65	116
1482708455.02	117
1482708574.07	117
1482708692.21	117
1482708810.01	117
1482708927.47	117
1482709045.39	117
1482709162.66	117
1482709279.56	117
1482709402.11	115
1482709519.98	115
1482709640.15	115
1482709758.89	115
1482709875.6	115
1482709991.05	115
1482710106.58	115
1482710222.28	115
1482710338.35	116
1482710455.21	116
1482710571.7	116
1482710689.79	116
1482710806.05	116
1482710921.26	118
1482711039.12	118
1482711154.41	118
1482711277.67	117
1482711400.55	117
1482711519.7	117
1482711638.29	117
1482711755.16	117
1482711872.51	117
1482711989.64	117
1482712106.69	117
1482712224.42	117
1482712342.2	117
1482712458.96	118
1482712574.89	118
1482712691.42	118
1482712806.67	118
1482712921.3	120
1482713036.2	120
1482713154.42	119
1482713273.88	119
1482713394.05	119
1482713512.7	120
1482713630.61	120
1482713748.8	120
1482713872.2	120
1482713994.59	120
1482714114.25	120
1482714240.76	120
1482714362.09	120
1482714480.35	121
1482714599.42	122
1482714723.06	122
1482714842.95	122
1482714962.03	122
1482715084.31	118
1482715211.91	118
1482715335.99	117
1482715460.85	117
1482715578.06	116
1482715695.11	116
1482715821.54	116
1482715937.14	117
1482716066.19	117
1482716183.45	118
1482716298.45	119
1482716411.04	119
1482716523.62	119
1482716638.21	119
1482716753.69	119
1482716868.69	120
1482716983.17	120
1482717102.13	120
1482717217.63	121
1482717332.57	123
1482717447.04	123
1482717577.84	114
1482717697.93	115
1482717816.81	115
1482717933.0	116
1482718084.4	116
1482718208.88	116
1482718325.93	116
1482718442.08	116
1482718559.66	116
1482718678.58	116
1482718794.37	116
1482718920.96	116
1482719044.08	116
1482719182.62	116
1482719299.82	116
1482719420.98	113
1482719543.74	113
1482719664.38	113
1482719790.64	113
1482719910.1	113
1482720027.83	113
1482720148.7	113
1482720278.76	114
1482720402.31	114
1482720520.84	114
1482720638.43	114
1482720755.18	115
1482720871.82	115
1482720988.53	115
1482721105.64	115
1482721229.49	110
1482721351.02	110
1482721474.88	110
1482721596.34	110
1482721717.34	111
1482721837.15	111
1482721958.7	112
1482722079.66	112
1482722199.24	112
1482722319.16	112
1482722438.39	112
1482722557.21	113
1482722685.05	113
1482722805.73	112
1482722929.41	112
1482723049.2	112
1482723171.27	113
1482723291.83	113
1482723415.56	114
1482723533.55	112
1482723651.96	112
1482723770.25	112
1482723887.72	112
