1482862288.7	146
1482862445.41	147
1482862600.42	147
1482862763.84	184
1482862920.26	185
1482863074.7	213
1482863227.62	213
1482863379.53	213
1482863531.88	231
1482863683.3	231
1482863835.56	268
1482863987.36	268
1482864145.49	276
1482864295.93	281
1482864447.46	281
1482864606.82	300
1482864770.99	300
1482864935.92	300
1482865096.9	300
1482865266.72	310
1482865424.27	315
1482865591.5	314
1482865809.63	335
1482866063.11	335
1482866546.1	341
1482866844.77	348
1482867256.29	358
1482867486.38	368
1482867706.6	368
1482867851.46	381
1482867995.43	381
1482868139.16	385
1482868284.29	385
1482868430.02	393
1482868582.55	393
1482868741.7	406
1482868892.22	412
1482869042.88	416
1482869193.95	416
1482869344.7	419
1482869494.48	423
1482869644.15	423
1482869794.74	429
1482869944.75	433
1482870095.27	439
1482870242.66	439
1482870390.0	441
1482870538.27	442
1482870687.02	446
1482870837.44	449
1482870990.53	449
1482871142.68	451
1482871294.52	451
1482871445.42	451
1482871595.97	455
1482871746.04	455
1482871896.7	460
1482872046.89	460
1482872195.62	465
1482872343.2	467
1482872491.82	469
1482872638.58	471
1482872786.99	475
1482872939.72	476
1482873091.82	478
1482873242.98	481
1482873391.58	483
1482873542.99	483
1482873695.36	486
1482873846.73	493
1482874007.87	493
1482874157.47	495
1482874316.55	497
1482874470.99	497
1482874620.38	499
1482874769.7	499
1482874923.1	500
1482875084.12	502
1482875236.03	505
1482875386.11	505
1482875535.98	507
1482875685.41	508
1482875834.77	508
1482875983.98	509
1482876133.07	513
1482876283.28	513
1482876433.16	513
1482876582.37	518
1482876729.45	518
1482876878.84	507
1482877031.11	507
1482877183.21	508
1482877334.21	510
1482877484.18	511
1482877633.78	511
1482877782.99	512
1482877931.25	515
1482878079.27	515
1482878227.16	520
1482878376.13	520
1482878526.43	521
1482878673.77	524
1482878820.2	524
1482878970.88	504
1482879121.38	504
1482879271.09	507
1482879421.86	507
1482879573.52	507
1482879725.8	509
1482879879.2	510
1482880033.57	512
1482880184.34	513
1482880332.36	513
1482880479.12	513
1482880625.47	514
1482880771.67	514
1482880919.24	514
1482881070.06	503
1482881220.69	503
1482881368.73	503
1482881519.79	504
1482881668.98	506
