1482700674.35	55
1482700773.78	56
1482700878.62	56
1482700984.76	57
1482701091.34	57
1482701197.04	57
1482701304.18	57
1482701410.39	57
1482701519.84	57
1482701625.48	57
1482701731.26	58
1482701836.86	58
1482701942.42	58
1482702049.01	58
1482702156.03	58
1482702262.47	58
1482702368.98	59
1482702475.32	59
1482702581.67	59
1482702687.53	59
1482702793.0	59
1482702902.8	59
1482703009.92	59
1482703117.68	60
1482703151.71	60
1482703265.46	60
1482703377.43	60
1482703488.84	60
1482703599.61	60
1482703710.1	60
1482703820.93	60
1482703940.97	60
1482704115.13	60
1482704350.96	60
1482704513.62	60
1482704674.18	61
1482704838.39	62
1482705099.63	62
1482705320.43	62
1482705612.43	62
1482705780.04	62
1482705896.46	62
1482706014.6	62
1482706131.3	64
1482706250.67	64
1482706367.05	64
1482706484.09	64
1482706601.48	65
1482706719.35	66
1482706836.84	66
1482706953.66	66
1482707076.16	70
1482707244.46	70
1482707436.51	70
1482707578.77	70
1482707709.68	70
1482707830.51	70
1482707947.88	70
1482708066.0	70
1482708184.65	70
1482708304.39	70
1482708425.29	70
1482708544.78	70
1482708663.44	70
1482708781.17	70
1482708898.77	70
1482709016.56	70
1482709134.09	70
1482709251.02	70
1482709371.16	73
1482709491.35	79
1482709609.85	79
1482709728.67	79
1482709847.44	79
1482709963.65	79
1482710078.86	81
1482710194.43	81
1482710310.53	81
1482710426.98	81
1482710543.55	81
1482710659.83	81
1482710778.25	81
1482710893.96	81
1482711010.64	81
1482711126.85	81
1482711246.82	92
1482711367.45	92
1482711490.16	92
1482711608.92	92
1482711727.09	92
1482711843.79	92
1482711961.12	92
1482712078.25	92
1482712195.7	93
1482712313.45	93
1482712430.91	93
1482712546.93	93
1482712663.93	93
1482712779.34	93
1482712893.9	93
1482713008.67	93
1482713124.08	93
1482713244.63	92
1482713363.82	92
1482713483.65	92
1482713602.17	92
1482713719.52	92
1482713838.02	92
1482713961.0	92
1482714084.57	92
1482714207.22	92
1482714330.92	92
1482714451.5	92
1482714569.81	92
1482714689.12	92
1482714813.32	92
1482714932.64	92
1482715053.46	91
1482715179.97	92
1482715304.12	92
1482715425.46	92
1482715549.52	92
1482715666.56	92
1482715781.82	92
1482715907.89	92
1482716025.83	92
1482716154.37	92
1482716270.79	92
1482716385.06	92
1482716497.49	92
1482716610.47	92
1482716726.34	92
1482716841.24	92
1482716956.35	92
1482717074.07	92
1482717190.48	92
1482717304.89	93
1482717420.04	93
1482717546.11	93
1482717667.4	103
1482717787.48	103
1482717905.03	103
1482718041.21	103
1482718177.5	104
1482718297.95	104
1482718413.96	104
1482718530.82	104
1482718649.18	104
1482718766.84	104
1482718889.61	104
1482719012.3	104
1482719150.44	104
1482719270.56	104
1482719390.44	102
1482719513.02	102
1482719634.24	103
1482719757.82	103
1482719879.24	103
1482719999.07	103
1482720118.4	103
1482720249.16	103
1482720372.61	103
1482720491.48	103
1482720609.52	103
1482720726.95	103
1482720843.79	103
1482720960.39	103
1482721077.01	103
1482721197.88	101
1482721320.29	101
1482721442.39	101
1482721565.93	100
1482721687.02	101
1482721807.17	101
1482721928.67	101
1482722049.35	101
1482722169.48	101
1482722289.42	101
1482722408.94	101
1482722527.87	101
1482722650.84	101
1482722775.7	100
1482722896.33	100
1482723019.53	100
1482723139.71	100
1482723261.25	100
1482723384.59	100
1482723504.51	93
1482723622.46	93
1482723741.36	94
1482723859.73	94
1482723976.33	94
1482724096.82	94
1482724214.22	94
1482724331.31	94
1482724450.1	94
1482724569.96	94
1482724688.59	94
1482724806.8	94
1482724923.72	94
1482725040.83	95
1482725157.56	95
1482725277.35	85
1482725398.43	85
1482725518.28	92
1482725637.2	92
1482725753.5	92
1482725869.6	92
1482725986.39	93
1482726105.4	93
1482726223.39	93
1482726339.92	93
1482726455.93	93
1482726571.43	93
1482726686.17	93
1482726800.36	93
1482726914.87	93
1482727032.5	93
1482727146.18	93
1482727259.38	93
1482727372.06	93
1482727485.14	93
1482727601.07	83
1482727719.99	86
1482727839.48	85
1482727958.86	85
1482728076.13	87
1482728192.54	87
1482728309.97	88
1482728428.07	88
1482728545.45	88
1482728662.18	88
1482728779.41	88
1482728895.63	88
1482729010.91	88
1482729125.08	88
1482729239.74	88
1482729353.98	88
1482729472.0	84
1482729592.59	84
1482729715.18	84
1482729835.91	84
1482729956.8	84
1482730078.61	85
1482730237.1	85
1482730370.96	85
1482730491.42	85
1482730614.68	85
1482730735.3	85
1482730857.28	85
1482730976.71	85
1482731094.81	85
1482731237.16	85
1482731358.93	82
1482731482.14	88
1482731607.21	88
1482731730.19	88
1482731864.02	88
1482731988.12	88
1482732109.43	90
1482732229.43	90
1482732352.96	90
1482732472.67	90
1482732592.38	90
1482732713.0	90
1482732834.41	90
1482732953.0	90
1482733070.59	90
1482733190.3	80
1482733314.5	78
1482733434.16	80
1482733552.08	80
1482733670.14	81
1482733787.52	81
1482733909.48	81
1482734027.15	81
1482734150.26	81
1482734272.36	81
1482734389.91	81
1482734506.19	81
1482734621.82	81
1482734737.26	81
1482734852.85	81
