1482700740.8	395
1482700780.17	395
1482700884.97	395
1482700990.53	395
1482701097.46	395
1482701203.65	396
1482701310.45	396
1482701416.31	396
1482701526.18	397
1482701631.73	397
1482701737.1	397
1482701842.89	398
1482701948.67	401
1482702055.12	401
1482702162.2	395
1482702268.83	395
1482702375.03	395
1482702481.57	395
1482702587.94	396
1482702693.56	396
1482702799.37	396
1482702909.36	396
1482703016.03	397
1482703157.94	398
1482703271.51	398
1482703383.37	399
1482703495.04	399
1482703605.74	399
1482703715.98	399
1482703826.64	392
1482703953.57	392
1482704126.6	392
1482704364.0	392
1482704521.76	392
1482704702.12	394
1482704851.59	395
1482705111.74	395
1482705344.63	395
1482705628.96	395
1482705786.49	395
1482705903.11	396
1482706021.14	396
1482706138.04	398
1482706257.46	398
1482706373.92	400
1482706490.97	400
1482706608.51	402
1482706726.04	404
1482706843.41	404
1482706960.25	407
1482707082.94	393
1482707257.27	393
1482707445.28	395
1482707587.38	395
1482707716.19	396
1482707837.01	397
1482707954.59	397
1482708073.12	397
1482708191.69	397
1482708311.61	397
1482708432.25	400
1482708551.63	402
1482708670.4	402
1482708788.14	402
1482708905.94	404
1482709023.23	404
1482709140.69	404
1482709257.64	404
1482709378.92	405
1482709498.31	394
1482709617.48	395
1482709735.49	395
1482709853.99	395
1482709970.03	395
1482710085.22	395
1482710200.83	395
1482710317.06	398
1482710433.55	398
1482710550.33	399
1482710666.57	400
1482710785.01	400
1482710900.61	400
1482711017.32	400
1482711133.52	402
1482711253.99	395
1482711376.97	395
1482711497.46	397
1482711616.11	397
1482711733.56	397
1482711850.4	397
1482711967.78	398
1482712085.27	398
1482712202.79	398
1482712320.4	398
1482712437.36	400
1482712553.48	400
1482712670.22	400
1482712785.58	400
1482712900.11	400
1482713014.97	400
1482713131.3	402
1482713251.5	390
1482713371.11	390
1482713490.8	392
1482713608.78	392
1482713726.67	392
1482713848.88	392
1482713967.92	393
1482714091.64	394
1482714214.35	397
1482714338.05	397
1482714458.44	398
1482714576.97	399
1482714700.28	399
1482714820.17	400
1482714939.78	400
1482715061.0	400
1482715187.63	382
1482715311.19	381
1482715437.12	381
1482715556.17	381
1482715673.02	381
1482715787.74	381
1482715914.02	383
1482716045.11	384
1482716161.42	384
1482716277.1	384
1482716391.07	387
1482716503.46	387
1482716616.86	387
1482716732.97	387
1482716848.02	389
1482716962.83	389
1482717080.66	389
1482717197.07	389
1482717311.86	393
1482717426.32	393
1482717555.13	379
1482717674.77	379
1482717794.59	384
1482717911.68	384
1482718055.27	385
1482718185.97	386
1482718304.32	386
1482718420.59	386
1482718537.3	386
1482718655.72	389
