date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:07	322152/322152	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Feb%202018%2023:55:04%20GMT	https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852	web/new18be20d7731545de26b0561628fdf7a4/www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852.html	(from )
00:58:07	377/377	---M-Z	200	added ('OK')	text/plain	etag:%225a678d61-3de+gzip%22	https://www.huffingtonpost.com/robots.txt		(from )
00:58:07	142338/142338	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202018%2023:48:42%20GMT	https://img.huffingtonpost.com/asset/5a8891b71e0000dc007ac003.jpeg?cache=iorwxsyhbh&ops=scalefit_720_noupscale	web/new18be20d7731545de26b0561628fdf7a4/img.huffingtonpost.com/asset/5a8891b71e0000dc007ac00386ef.jpg	(from https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852)
00:58:07	102955/102955	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202018%2023:07:16%20GMT	https://img.huffingtonpost.com/asset/5a88a2761e0000dc007ac01a.jpeg?ops=scalefit_600_noupscale	web/new18be20d7731545de26b0561628fdf7a4/img.huffingtonpost.com/asset/5a88a2761e0000dc007ac01adf6c.jpg	(from https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852)
00:58:08	54703/54703	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202018%2023:07:16%20GMT	https://img.huffingtonpost.com/asset/5a88a3592100003800601863.jpeg?ops=scalefit_600_noupscale	web/new18be20d7731545de26b0561628fdf7a4/img.huffingtonpost.com/asset/5a88a3592100003800601863df6c.jpg	(from https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852)
00:58:08	67330/67330	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202018%2023:07:16%20GMT	https://img.huffingtonpost.com/asset/5a88a3921e00002c007ac01b.jpeg?ops=scalefit_600_noupscale	web/new18be20d7731545de26b0561628fdf7a4/img.huffingtonpost.com/asset/5a88a3921e00002c007ac01bdf6c.jpg	(from https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852)
00:58:08	96032/96032	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202018%2023:07:16%20GMT	https://img.huffingtonpost.com/asset/5a88a3c52000004d00eaf2c7.jpeg?ops=scalefit_600_noupscale	web/new18be20d7731545de26b0561628fdf7a4/img.huffingtonpost.com/asset/5a88a3c52000004d00eaf2c7df6c.jpg	(from https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852)
00:58:09	92373/92373	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202018%2023:07:36%20GMT	https://img.huffingtonpost.com/asset/5a88a3eb2100003800601864.jpeg?ops=scalefit_600_noupscale	web/new18be20d7731545de26b0561628fdf7a4/img.huffingtonpost.com/asset/5a88a3eb2100003800601864df6c.jpg	(from https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852)
00:58:10	78963/78963	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Feb%202018%2023:07:36%20GMT	https://img.huffingtonpost.com/asset/5a88a41d2000003900eaf2c8.jpeg?ops=scalefit_600_noupscale	web/new18be20d7731545de26b0561628fdf7a4/img.huffingtonpost.com/asset/5a88a41d2000003900eaf2c8df6c.jpg	(from https://www.huffingtonpost.com/entry/florida-protest-nra-politicians_us_5a888706e4b004fc3192d852)
